"TAG","DEL","HERBARIUM","CATEGORY","SPECID","BRAHMS","ACCESSION","BARCODE","OLDBARCODE","PHENOLOGY","COLLECTOR","PREFIX","NUMBER","SUFFIX","ADDCOLL","ADDCOLLALL","TYPE","TYPE_OF","TYPEURL","DAY","MONTH","YEAR","DATERES","FAMCLASS","ORDER","FAMILY","CF","TAXSTAT","SPECIES","DETSTATUS","DETBY","DAYIDENT","MONTHIDENT","YEARIDENT","DETDATE","DETHISTORY","DETNOTES","CURATENOTE","ORIGINSTAT","ORIGINID","CONTINENT","REGION","COUNTRY","MAJORAREA","MINORAREA","LOCPREFIX","GAZETTEER","LOCNOTES","HABITATTXT","NOTE","CULTNOTES","LATITUDE","NS","LONGITUDE","EW","LLUNIT","LLRES","LLORIG","LATLONG","LATDEC","LONGDEC","DEGSQ","MINELEV","MAXELEV","ALTRES","ALTTEXT","ALTRANGE","GEODATA","PLANTDESC","NOTES","VERNACULAR","LANGUAGE","GENUS","SP1","AUTHOR1","RANK1","SP2","AUTHOR2","RANK2","SP3","AUTHOR3","UNIQUE","HSACCODE","GAZCODE","HBCODE","HSTYPE","SPTYPE","SPNUMBER","SPCODETYPE","CSCODE","ALTCS","ADDCSCODE","DETBYCODE","CONUMBER","CCID","ENTRYDATE","WHO","NOTONLINE","DATELASTM","IMAGELIST"
"*","","L","Herbarium sheet","6007600.000000","4506756.000000","","L.3964788","","","Wiel, P van der","","s.n.","","","","","","","     25.000000","      4.000000","   2010.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Lamium maculatum (L.) L.","","Holverda, WJ; Wiel, P van der","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Noord-Brabant","","","Lage Zwaluwe","Westelijk van Lage Zwaluwe tegen dijk aan.","Griend.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Griend.","","","Lamium","maculatum","(L.) L.","","","","","","","      0.000000","      0.000000","  47248.000000","   8339.000000","      0.000000","      0.000000","   3109.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457297.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007601.000000","4506757.000000","","L.3964789","","","Reijerse, F","","s.n.","","","","","","","     28.000000","      3.000000","   2003.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Lamium purpureum L.","","Reijerse, F","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Noord-Brabant","","","Sint Anthonis","Landhorst.","Wegberm.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Wegberm.","","","Lamium","purpureum","L.","","","","","","","      0.000000","      0.000000"," 107812.000000","   8339.000000","      0.000000","      0.000000","   3110.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457298.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007602.000000","4506758.000000","","L.3964790","","","Weeda, EJ","","s.n.","","","","","","","     11.000000","      4.000000","   2007.000000","","Magnoliopsidae","Lamiales","Labiatae","","","Lamium purpureum L. var. purpureum","","","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Overijssel","","","Zandhove","Zwolle (Hoog Zuthem), Zandhove.","In beukenlaan.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","In beukenlaan.","","","Lamium","purpureum","L.","var.","purpureum","","","","","      0.000000","      0.000000"," 103442.000000","   8339.000000","      0.000000","      0.000000","  23470.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457299.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007603.000000","4506759.000000","","L.3964791","","","Mey, P de; Mey, D de","","s.n.","","Mey, D de","","","","","     19.000000","     10.000000","   2008.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Lavandula multifida L.","","Holverda, WJ; Mey, P de; Mey, D de","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Zuid-Holland","","","Rotterdam","Rotterdam, Leuvehaven.","Tusschem tegels van trottoir. Langs fietspad. 1 ex (en verzameld) geen tuinen!","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Adv.? Op water gezet en bloeiend 23 oct. 2008. Komt in Iberia en N-Afr. voor op droge en steenachtige plaatsen.; Tusschem tegels van trottoir. Langs fietspad. 1 ex (en verzameld) geen tuinen!","","","Lavandula","multifida","L.","","","","","","","      0.000000","      0.000000","   1080.000000","   8339.000000","      0.000000","      0.000000","  37154.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457300.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007604.000000","4506760.000000","","L.3964792","","","Wiel, P van der","","s.n.","","","","","","","      0.000000","      9.000000","   2010.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Leonotis nepetifolia (L.) R.Br.","","","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Noord-Brabant","","","Roosendaal","Vervallen kloostertuin achter Paterskerk, Roosendaal.","In omgespit stuk naast grindpad. Enkele exemplaren tussen massaal aanwezige Galinsoga, Persicaria maculose en enkele Datura.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Ingezaaid?; In omgespit stuk naast grindpad. Enkele exemplaren tussen massaal aanwezige Galinsoga, Persicaria maculose en enkele Datura.","","","Leonotis","nepetifolia","(L.) R.Br.","","","","","","","      0.000000","      0.000000","  23900.000000","   8339.000000","      0.000000","      0.000000","   3242.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457301.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007605.000000","4506761.000000","","L.3964793","","","Wiel, P van der","","s.n.","","","","","","","     28.000000","      6.000000","   2007.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Leonurus cardiaca L.","","Wiel, P van der","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Noord-Brabant","","","Rucphen","Achtmaalse Baan, gemeente Rucphen.","Op enkele plekken in berm.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Komt nog steeds terug na inzaai van bermen ruim 10 jaar geleden.; Op enkele plekken in berm.","","","Leonurus","cardiaca","L.","","","","","","","      0.000000","      0.000000"," 109498.000000","   8339.000000","      0.000000","      0.000000","   3250.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457302.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007606.000000","4506762.000000","","L.3964794","","","Weeda, EJ","","s.n.","","","","","","","     19.000000","      8.000000","   2008.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha longifolia (L.) L.","","","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Overijssel","","","Zwolle","Zwolle, Oldeneel bij eind rangeerterrein.","Aan slootje.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Aan slootje.","","","Mentha","longifolia","(L.) L.","","","","","","","      0.000000","      0.000000","  29908.000000","   8339.000000","      0.000000","      0.000000","   3648.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457303.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007607.000000","4506763.000000","","L.3964795","","","Hest, O van","","s.n.","","","","","","","     25.000000","     10.000000","   2010.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha pulegium L.","","Holverda, WJ; Hest, O van","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Zuid-Holland","","","Den Haag","Den Haag, Langnekstraat.","1 plant groeiend in de kier tussen gevel en trottoir, aan de zonnige noordwestzijde van de straat.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","1 plant groeiend in de kier tussen gevel en trottoir, aan de zonnige noordwestzijde van de straat.","","","Mentha","pulegium","L.","","","","","","","      0.000000","      0.000000","   1089.000000","   8339.000000","      0.000000","      0.000000","   3649.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457304.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007608.000000","4506764.000000","","L.3964796","","","Mey, P de; Mey, D de","","s.n.","","Mey, D de","","","","","      7.000000","      8.000000","   2007.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha pulegium L.","","Holverda, WJ; Mey, P de; Mey, D de","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Zuid-Holland","","","Heerjansdam","Heerjansdam (Zwijndrecht). Oude Maas.","A./d. oever, 's winters nat. 1 ex.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","Vertakt vanaf de voet.","Vertakt vanaf de voet.; A./d. oever, 's winters nat. 1 ex.","","","Mentha","pulegium","L.","","","","","","","      0.000000","      0.000000","  94293.000000","   8339.000000","      0.000000","      0.000000","   3649.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457305.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007609.000000","4506765.000000","","L.3964797","","","Wiel, P van der","","817","","","","","","","      8.000000","      7.000000","   2008.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha pulegium L.","","Wiel, P van der","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Noord-Brabant","","","Roosendaal","langs Molenbeek in Roosendaal. In stadspark kern Roosendaal.","Beekherstel. 100en exemplaren.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Helaas ingezaaid door de gemeente Roosendaal.; Beekherstel. 100en exemplaren.","","","Mentha","pulegium","L.","","","","","","","      0.000000","      0.000000","  23900.000000","   8339.000000","      0.000000","      0.000000","   3649.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457306.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007610.000000","4506766.000000","","L.3964798","","","Burgers, ACJ","","s.n.","","","","","","","     29.000000","      7.000000","   2012.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha ×rotundifolia (L.) Huds.","","Duistermaat, H","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Zuid-Holland","","","Wassenaar","Wassenaar, Lentevreugd.","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Mentha","×rotundifolia","(L.) Huds.","","","","","","","      0.000000","      0.000000","  12286.000000","   8339.000000","      0.000000","      0.000000","  64311.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457307.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007611.000000","4506767.000000","","L.3964799","","","Weeda, EJ","","s.n.","","","","","","","     19.000000","      8.000000","   2008.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha ×rotundifolia (L.) Huds.","","","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Overijssel","","","Harculo","Zwolle, Harculo.","Aan boerenslootje in ruigte.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","Aan boerenslootje in ruigte.","","","Mentha","×rotundifolia","(L.) Huds.","","","","","","","      0.000000","      0.000000"," 103306.000000","   8339.000000","      0.000000","      0.000000","  64311.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457308.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007612.000000","4506768.000000","","L.3964801","","","Dijkhuis, JE","","818","","","","","","","     21.000000","      8.000000","   2012.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha suaveolens Ehrh.","","Dijkhuis, JE","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Limburg","","","Terworm","Geleenbeek bij Heerlen (Terworm).","","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","","","","","Mentha","suaveolens","Ehrh.","","","","","","","      0.000000","      0.000000"," 107981.000000","   8339.000000","      0.000000","      0.000000","   3651.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457309.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
"*","","L","Herbarium sheet","6007613.000000","4506769.000000","","L.3964802","","","Mey, P de; Mey, D de","","s.n.","","Mey, D de","","","","","     22.000000","     10.000000","   2007.000000","","Magnoliopsidae","Lamiales","Labiatae","","acc","Mentha suaveolens Ehrh.","","Holverda, WJ; Mey, P de; Mey, D de","      0.000000","      0.000000","      0.000000","","","","","","","Europe","Middle Europe","Netherlands","Zuid-Holland","","","Schiedam","Schiedam, even ten W. v.d. hoge flat a./d. Piet van Gentstr.","Bij vijver (met goed begroeide oever-struiken en bomen). A./d. voet van bomen. Beneden aan talud langs fietspad. Een kluwen van planten. Vele exx. Een compacte massa van zeker 2.5m2. Met o.a. Lymphytum en Urtica, Rubus.","","","      0.000000","","      0.000000","","","","","","      0.000000","      0.000000","","  -9999.000000","      0.000000","","","","","(nog?) niet bloeiend of al uitgebloeid. Haren (meercellig) vertakt.","(nog?) niet bloeiend of al uitgebloeid. Haren (meercellig) vertakt.; Bij vijver (met goed begroeide oever-struiken en bomen). A./d. voet van bomen. Beneden aan talud langs fietspad. Een kluwen van planten. Vele exx. Een compacte massa van zeker 2.5m2. Met o.a. Lymphytum en Urtica, Rubus.","","","Mentha","suaveolens","Ehrh.","","","","","","","      0.000000","      0.000000","  36976.000000","   8339.000000","      0.000000","      0.000000","   3651.000000","      0.000000","      0.000000","      0.000000","      0.000000","5457310.000000","      0.000000","      1.000000","29/09/2017","Susan","","12/10/2017",""
